ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,No_of_facilities,No_of_additional_facilities
98709269,Pangsapuri Melur (Sentul),2006,1500,Sentul,Apartment,3,1,2,1000,3,Kuala Lumpur,5,1
99775672,Platinum Hill PV 8,2010,2400,Setapak,Condominium,4,2,3,1700,1,Kuala Lumpur,10,4
99775635,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018,1300,Bukit Jalil,Apartment,4,1,2,1400,2,Kuala Lumpur,6,.
99775485,The Elements,2015,3500,Ampang,Service Residence,4,2,3,1570,1,Kuala Lumpur,11,4
99775348,M Vertica,2023,1700,Cheras,Condominium,3,2,2,850,3,Kuala Lumpur,9,3
99775345,KL Traders Square Residences,2019,1800,Gombak,Service Residence,3,1,2,940,3,Kuala Lumpur,.,.
99775301,Rampai Court,.,1000,Wangsa Maju,Apartment,3,2,2,600,3,Kuala Lumpur,4,.
99775140,Canopy hills,.,602,Bukit Jalil,Condominium,2,1,1,592,2,Kuala Lumpur,10,1
99775214,Sentul Utama Condominium,2009,1400,Sentul,Condominium,3,1,2,850,2,Kuala Lumpur,9,.
99775206,Desa Pandan Baiduri Block G Apartment,.,1280,KLCC,Apartment,3,1,2,990,3,Kuala Lumpur,4,.
99775410,Flat Wangsa Maju Seksyen 2,.,1200,Wangsa Maju,Flat,2,1,1,700,2,Kuala Lumpur,3,2
99774842,Majestic Maxim,2021,1300,Cheras,Service Residence,2,1,2,650,3,Kuala Lumpur,8,3
99775045,Gaya Apartments,.,1750,Taman Melawati,Apartment,2,2,2,972,3,Kuala Lumpur,7,1
99775034,Pantai Hillpark 3,.,2800,Bangsar South,Apartment,3,1,2,1323,1,Kuala Lumpur,7,3
99774978,Bandar Tasik Selatan (Low Cost),.,850,Cheras,Apartment,3,.,2,650,2,Kuala Lumpur,1,.
99774970,Taman Connaught,.,900,Cheras,Apartment,2,1,1,640,3,Kuala Lumpur,.,1
99774484,The Era,2021,2500,Segambut,Service Residence,3,2,2,1019,2,Kuala Lumpur,8,.
99774468,Cheras Ria,.,600,Cheras,Apartment,3,1,1,570,2,Kuala Lumpur,3,.
99774097,M Centura,2021,1600,Sentul,Service Residence,3,1,2,850,1,Kuala Lumpur,5,3
99774092,Sri Kenangan,.,2500,Wangsa Maju,Condominium,3,.,2,1184,3,Kuala Lumpur,6,.
99774131,Majestic Maxim,2021,1750,Cheras,Service Residence,3,2,2,819,2,Kuala Lumpur,8,.
99774269,Majestic Maxim,2021,1500,Cheras,Condominium,3,1,2,819,2,Kuala Lumpur,8,.
99774224,Desa Satu,.,850,Kepong,Apartment,3,1,2,655,2,Kuala Lumpur,3,2
99774001,Pangsapuri Sri Penara,.,1200,Cheras,Flat,3,.,2,650,3,Kuala Lumpur,5,.
99774218,Ascenda Residences @ SkyArena Setapak,2017,550,Setapak,Condominium,1,.,1,80,2,Kuala Lumpur,10,3
99774173,3 Residen,2010,2500,Taman Melawati,Condominium,3,2,2,1200,1,Kuala Lumpur,10,3
99774022,Platinum Lake PV 21,.,1300,Setapak,Service Residence,2,.,2,900,3,Kuala Lumpur,.,2
97615591,.,.,850,Bukit Jalil,Apartment,3,.,2,800,2,Kuala Lumpur,4,.
91925764,.,.,1000,Bukit Jalil,Condominium,3,.,2,800,1,Kuala Lumpur,.,.
97715420,.,.,1000,Kuchai Lama,Condominium,3,.,2,800,1,Kuala Lumpur,4,.
99773663,Emerald Hills,2025,1900,Cheras,Condominium,2,1,2,900,3,Kuala Lumpur,10,.
99773348,Platinum Splendor Residensi Semarak,2020,1600,Keramat,Condominium,3,1,2,925,3,Kuala Lumpur,10,.
99773466,Pangsapuri Seroja,.,850,Kepong,Flat,3,.,2,650,3,Kuala Lumpur,2,.
99773448,"SkyAwani 3 Residence, Setapak",2021,1450,Setapak,Condominium,3,1,2,800,3,Kuala Lumpur,13,2
99773175,Kepong Sentral Condominium,2007,1000,Kepong,Condominium,3,1,2,962,3,Kuala Lumpur,10,.
99773383,Savio Riana Dutamas Residence,2019,1350,Segambut,Service Residence,2,1,2,852,3,Kuala Lumpur,.,.
99772829,Impiana Sky Residensi,2021,1000,Bukit Jalil,Apartment,3,.,2,850,2,Kuala Lumpur,5,.
99773098,The Havre @ Bukit Jalil,2020,1600,Bukit Jalil,Condominium,3,.,3,1300,1,Kuala Lumpur,14,.
99773073,Pangsapuri Melur (Sentul),2006,1400,Sentul,Apartment,3,1,2,1061,3,Kuala Lumpur,4,.
99773050,The Holmes 2,2021,1399,Cheras,Condominium,3,.,2,943,2,Kuala Lumpur,9,1
99773046,CitiZen,2019,2300,Old Klang Road,Service Residence,3,2,2,883,1,Kuala Lumpur,14,5
99773014,Arte Mont Kiara,.,3200,Mont Kiara,Service Residence,2,.,1,886,1,Kuala Lumpur,6,3
99772999,Sentul Utama Condominium,2009,1400,Sentul,Condominium,3,1,2,890,3,Kuala Lumpur,.,.
99772949,The Era,2021,2000,Segambut,Service Residence,3,2,2,1023,2,Kuala Lumpur,9,2
99772754,Bayu Andaman,.,1100,Sentul,Apartment,3,.,2,1000,1,Kuala Lumpur,9,.
99772671,Inspirasi Mont Kiara,.,3400,Mont Kiara,Condominium,3,2,2,940,1,Kuala Lumpur,9,3
98549265,KL Traders Square Residences,2019,1600,Gombak,Service Residence,3,1,2,842,3,Kuala Lumpur,.,.
99772616,Fortune Perdana Lakeside,2016,1500,Kepong,Service Residence,3,2,2,1027,3,Kuala Lumpur,8,.
99772565,Seksyen 2 Wangsa Maju Flat Block D,.,900,Wangsa Maju,Flat,2,.,1,600,2,Kuala Lumpur,4,1
99447742,Sentul Point Suite Apartments,.,1500,Sentul,Condominium,3,1,2,850,3,Kuala Lumpur,10,5
99772209,Bayu Andaman,.,1400,Sentul,Apartment,3,1,2,1001,3,Kuala Lumpur,9,2
99772176,Royal Regent (Sri Putramas 3),2013,1800,Jalan Kuching,Condominium,2,1,2,875,1,Kuala Lumpur,10,3
99640421,Residensi Vista Wirajaya,.,1600,Setapak,Apartment,3,1,2,884,2,Kuala Lumpur,8,1
99772325,Pangsapuri Melur (Sentul),2006,1400,Sentul,Apartment,3,.,2,1061,3,Kuala Lumpur,.,.
99757340,Bukit OUG Condominium,.,900,Bukit Jalil,Condominium,2,.,1,775,1,Kuala Lumpur,11,4
99672109,Lido Residency,2016,1600,Cheras,Condominium,2,1,2,963,3,Kuala Lumpur,9,3
99634704,Cheras Ria,.,600,Cheras,Flat,3,.,1,650,2,Kuala Lumpur,3,.
99771953,Maxim Citilights,2017,1500,Sentul,Service Residence,3,2,2,1095,3,Kuala Lumpur,10,2
99772063,Pinnacle PJ,2016,2700,Sri Petaling,Service Residence,3,2,3,855,1,Kuala Lumpur,8,.
99657008,Lido Residency,2016,1800,Cheras,Condominium,3,2,2,1130,2,Kuala Lumpur,8,.
99771752,Desa Aman Puri,.,700,Kepong,Apartment,3,1,2,650,3,Kuala Lumpur,5,2
99771699,Taman Bukit Ria (Cheras),.,1300,Cheras,Apartment,3,1,2,1100,3,Kuala Lumpur,1,4
99771480,Section 2,.,950,Wangsa Maju,Apartment,2,.,1,700,2,Kuala Lumpur,.,.
99771302,The Havre @ Bukit Jalil,2020,2300,Bukit Jalil,Condominium,3,2,2,1023,1,Kuala Lumpur,14,5
81140144,Casa Residency,2012,3200,Bukit Bintang,Service Residence,3,.,3,1060,1,Kuala Lumpur,4,5
99771289,Trinity Aquata,2019,2000,Sungai Besi,Condominium,3,2,2,839,1,Kuala Lumpur,9,4
99771351,Angkasa Condominiums,2005,1300,Cheras,Condominium,3,1,2,920,3,Kuala Lumpur,7,.
99770924,Tiara Mutiara,2014,1500,Old Klang Road,Condominium,3,.,2,852,1,Kuala Lumpur,.,3
99770983,Impiana Sky Residensi,2021,1200,Bukit Jalil,Apartment,3,1,2,850,2,Kuala Lumpur,7,2
99770856,PV9 Residences @ Taman Melati,2022,1800,Setapak,Service Residence,3,1,2,1000,3,Kuala Lumpur,6,4
98143150,Earls Court,.,3500,Ampang,Apartment,4,.,3,2080,3,Kuala Lumpur,4,2
99494865,Gembira Park,2007,1400,Kuchai Lama,Apartment,3,1,2,1100,3,Kuala Lumpur,5,1
99770797,Residensi KepongMas,2020,1100,Kepong,Apartment,3,1,2,800,3,Kuala Lumpur,7,1
99770750,Cengal Condominium,2001,1500,Cheras,Condominium,3,1,2,926,3,Kuala Lumpur,3,2
99770707,The Holmes 2,2021,1700,Cheras,Condominium,3,2,2,943,3,Kuala Lumpur,10,3
99495147,Casa Idaman,2010,1400,Jalan Ipoh,Condominium,4,1,2,1200,1,Kuala Lumpur,10,4
99770291,Villa Putra,.,1900,Jalan Sultan Ismail,Condominium,3,1,2,1200,1,Kuala Lumpur,.,.
99770557,D'Suria Condominium,2015,2500,Ampang,Condominium,4,2,3,1264,3,Kuala Lumpur,3,4
99770536,Lakeville Residence,2017,1900,Jalan Ipoh,Condominium,3,2,2,977,3,Kuala Lumpur,14,5
99770535,D'Sands Residence,2017,2400,Old Klang Road,Service Residence,2,1,2,850,1,Kuala Lumpur,14,5
99770534,Platinum Suites,2015,3700,KLCC,Service Residence,1,.,1,850,1,Kuala Lumpur,14,5
99770053,Menara Alpha,.,1300,Wangsa Maju,Condominium,2,1,1,800,1,Kuala Lumpur,6,.
99427366,Pantai Hillpark 5,.,1750,Bangsar South,Condominium,3,.,2,1100,3,Kuala Lumpur,7,1
99770133,Aman Putra Apartment,.,700,Kepong,Apartment,3,.,2,750,2,Kuala Lumpur,6,.
99769546,Sentul Point Suite Apartment,2020,1750,Sentul,Apartment,3,1,2,876,3,Kuala Lumpur,7,.
99769361,Winner Court A,.,1200,Desa Petaling,Condominium,3,1,2,900,1,Kuala Lumpur,12,4
99693181,The Elements,2015,1900,Ampang,Service Residence,2,1,2,850,1,Kuala Lumpur,8,3
99707620,Menara Orkid,.,1140,Sentul,Apartment,3,1,2,838,3,Kuala Lumpur,5,1
99769170,Ixora Apartments,.,1500,Pudu,Apartment,3,1,2,980,3,Kuala Lumpur,6,.
99769294,Mandarina Court,.,900,Cheras,Apartment,2,.,1,780,3,Kuala Lumpur,3,1
99769240,Seri Anggun,.,1250,Jalan Ipoh,Condominium,3,.,2,954,3,Kuala Lumpur,4,.
99769064,The Colony by Infinitum,2020,3198,KL City,Service Residence,2,1,2,725,1,Kuala Lumpur,14,4
98770549,Wangsa 9 Residency,2019,2500,Wangsa Maju,Condominium,2,2,2,1033,3,Kuala Lumpur,13,3
99768986,Majestic Maxim,2021,900,Cheras,Service Residence,3,1,2,820,3,Kuala Lumpur,12,3
99768966,Prisma Cheras,.,1100,Cheras,Condominium,1,1,1,717,3,Kuala Lumpur,9,.
99768785,The Holmes 2,2021,2000,Cheras,Condominium,3,2,2,950,3,Kuala Lumpur,9,3
99638660,The Mark,2015,1500,Cheras,Condominium,1,2,1,618,1,Kuala Lumpur,8,3
99768556,Puncak Banyan,2007,1300,Cheras,Condominium,3,1,2,850,1,Kuala Lumpur,4,4
99767866,Regalia Residence,2012,2600,Jalan Sultan Ismail,Condominium,2,.,1,1200,1,Kuala Lumpur,5,5
99565222,M Vertica,2023,650,Cheras,Condominium,1,2,2,300,1,Kuala Lumpur,13,5
98724675,.,.,1500,Cheras,Condominium,4,1,2,1101,2,Kuala Lumpur,7,.
98724672,.,.,1500,Cheras,Condominium,4,1,2,1101,2,Kuala Lumpur,7,.
99767644,Lavile,2021,2700,Cheras,Service Residence,3,1,2,860,1,Kuala Lumpur,9,4
99767808,Seasons Garden Residences @ Wangsa Maju,2017,1599,Wangsa Maju,Apartment,3,.,2,770,3,Kuala Lumpur,6,.
99767797,Seasons Garden Residences @ Wangsa Maju,2017,1499,Wangsa Maju,Apartment,4,.,2,850,3,Kuala Lumpur,6,.
99767567,The Hipster @ Taman Desa,2022,1700,Taman Desa,Condominium,3,2,2,921,3,Kuala Lumpur,14,5
99767547,The Hipster @ Taman Desa,2022,1600,Taman Desa,Condominium,3,2,2,921,3,Kuala Lumpur,14,5
99027535,D'Sands Residence,2017,2500,Old Klang Road,Condominium,2,1,2,850,1,Kuala Lumpur,9,4
99766929,Laman Damai,.,750,Kepong,Apartment,3,.,2,650,2,Kuala Lumpur,5,2
99766937,Pandan Cahaya Shop Apartment,.,750,KLCC,Apartment,2,.,1,650,2,Kuala Lumpur,.,.
99766930,Casa Magna,.,1200,Kepong,Apartment,3,1,2,1023,1,Kuala Lumpur,6,4
99766943,VIM 3 @ Desa Park North,2018,1150,Kepong,Service Residence,2,1,1,460,3,Kuala Lumpur,5,2
99766886,The Havre @ Bukit Jalil,2020,1800,Bukit Jalil,Condominium,3,.,3,1239,3,Kuala Lumpur,14,5
99766923,Aman Satu,.,800,Kepong,Apartment,3,1,2,850,3,Kuala Lumpur,4,3
99766921,Aman Putra Apartment,.,800,Kepong,Apartment,3,.,2,650,2,Kuala Lumpur,2,.
98591879,.,.,1000,Puchong,Others,1,.,1,750,2,Kuala Lumpur,1,.
99766697,OUG Parklane,.,1400,OUG,Service Residence,3,1,2,950,3,Kuala Lumpur,10,3
99766618,Emerald Hills,2025,1950,Cheras,Condominium,2,2,2,893,3,Kuala Lumpur,11,.
99766324,Pandan Perdana,.,700,Ampang,Flat,3,.,1,760,2,Kuala Lumpur,2,.
99766302,"Platinum Splendor Residensi Semarak, Kuala Lumpur",.,1300,Ampang,Apartment,3,2,2,926,3,Kuala Lumpur,7,.
99766284,Mandarina Court,.,1000,Cheras,Apartment,3,1,2,800,1,Kuala Lumpur,3,.
99766256,Eco Sky,2018,2500,Jalan Ipoh,Condominium,3,2,2,1087,1,Kuala Lumpur,.,.
94388472,.,.,900,Wangsa Maju,Flat,2,1,1,700,2,Kuala Lumpur,.,3
99765927,Majestic Maxim,2021,1600,Cheras,Service Residence,3,.,2,819,3,Kuala Lumpur,8,2
99684349,Green Avenue,.,1400,Bukit Jalil,Condominium,4,.,2,1080,3,Kuala Lumpur,6,2
99765739,The Leafz,.,2900,Sungai Besi,Service Residence,2,2,2,1317,1,Kuala Lumpur,14,5
99765712,The Leafz,.,1900,Sungai Besi,Service Residence,2,2,2,1025,3,Kuala Lumpur,14,5
99765723,The Leafz,.,2000,Sungai Besi,Service Residence,2,2,2,1025,1,Kuala Lumpur,14,5
99765698,The Leafz,.,2200,Sungai Besi,Service Residence,2,2,2,1025,1,Kuala Lumpur,14,5
99765683,The Hamstead,.,1500,Cheras,Condominium,3,2,2,947,3,Kuala Lumpur,14,5
99765622,The Hamstead,.,1500,Cheras,Condominium,3,2,2,947,3,Kuala Lumpur,14,5
99765531,The Hamstead,.,1350,Cheras,Condominium,3,2,2,947,3,Kuala Lumpur,14,5
99765468,The Hamstead,.,1250,Cheras,Condominium,3,2,2,947,3,Kuala Lumpur,14,5
99765466,1 Petaling,2012,1500,Sungai Besi,Condominium,3,2,2,1082,1,Kuala Lumpur,6,3
99765501,The Hamstead,.,1550,Cheras,Condominium,3,2,2,947,3,Kuala Lumpur,14,5
99765429,The Hamstead,.,1900,Cheras,Condominium,3,2,2,947,1,Kuala Lumpur,14,5
99765438,The Hamstead,.,1400,Cheras,Condominium,3,2,2,947,3,Kuala Lumpur,14,5
99765364,Trinity Aquata,2019,2000,Sungai Besi,Condominium,3,2,2,839,1,Kuala Lumpur,10,3
99765360,The Herz,2020,2300,Kepong,Condominium,3,2,3,1216,1,Kuala Lumpur,14,4
99765347,MH Platinum Residency,.,1600,Setapak,Apartment,3,1,1,719,1,Kuala Lumpur,7,2
99639571,Putra Suria Residence,.,1300,Cheras,Condominium,3,1,2,748,3,Kuala Lumpur,8,.
99765230,Mont Kiara Astana,1998,3500,Mont Kiara,Condominium,3,.,2,1408,1,Kuala Lumpur,6,2
99765275,Vista Komanwel,.,2000,Bukit Jalil,Condominium,4,.,3,1400,1,Kuala Lumpur,6,4
99765202,United Point Residence @ North Kiara,2019,1750,Kepong,Service Residence,3,2,2,958,2,Kuala Lumpur,12,1
99765190,Inspirasi Mont Kiara,.,2700,Mont Kiara,Condominium,3,.,2,940,1,Kuala Lumpur,.,3
99765123,Saville,2013,2400,Taman Melawati,Service Residence,4,2,3,1253,1,Kuala Lumpur,8,4
99765116,M Centura,2021,1400,Sentul,Service Residence,3,.,2,850,1,Kuala Lumpur,14,5
99765111,M Centura,2021,1400,Sentul,Service Residence,3,.,2,850,1,Kuala Lumpur,14,5
98494747,.,.,3500,Bukit Tunku,Condominium,3,1,4,1300,1,Kuala Lumpur,11,3
99765149,Rica Residence Sentul,2021,1650,Sentul,Condominium,3,2,2,893,3,Kuala Lumpur,10,.
97977622,OUG Parklane,.,1199,OUG,Service Residence,3,1,2,950,3,Kuala Lumpur,7,5
99764975,Angkasa Condominiums,2005,1700,Cheras,Condominium,3,1,2,920,1,Kuala Lumpur,9,2
99764820,PPA1M Bukit Jalil,.,1300,Bukit Jalil,Apartment,3,1,2,1200,2,Kuala Lumpur,6,2
97995576,Residensi Razakmas 2,.,1200,Cheras,Apartment,3,1,2,800,2,Kuala Lumpur,4,2
99764879,The Havre @ Bukit Jalil,2020,2100,Bukit Jalil,Condominium,4,2,3,1023,1,Kuala Lumpur,14,5
99764596,The Havre @ Bukit Jalil,2020,2200,Bukit Jalil,Condominium,3,2,3,1023,1,Kuala Lumpur,14,5
99446715,Kita Impian,.,700,Bukit Jalil,Apartment,3,1,2,902,2,Kuala Lumpur,7,1
98655601,Seri Gembira Apartment,.,950,Jalan Ipoh,Apartment,3,1,2,1000,3,Kuala Lumpur,14,5
99763920,M Suites,2013,1800,Ampang Hilir,Service Residence,1,1,1,758,1,Kuala Lumpur,11,4
99763761,"SkyAwani 3 Residence, Setapak",2021,1400,Setapak,Condominium,3,.,2,800,3,Kuala Lumpur,12,.
99763898,Perdana Villa Deluxe,.,1300,Cheras,Apartment,3,1,2,806,3,Kuala Lumpur,4,2
99763867,"SkyAwani 3 Residence, Setapak",2021,1200,Setapak,Condominium,3,.,2,800,2,Kuala Lumpur,12,.
99763779,Waldorf Tower,.,2800,Sri Hartamas,Service Residence,3,1,3,1000,1,Kuala Lumpur,11,3
99763548,Mandarina Court,.,1080,Cheras,Apartment,3,.,2,780,2,Kuala Lumpur,5,1
99763537,Aman Puri,.,900,Kepong,Apartment,3,1,2,904,2,Kuala Lumpur,5,.
99763534,Perdana Villa Deluxe,.,1000,Cheras,Apartment,3,1,2,850,3,Kuala Lumpur,3,3
99763647,Sentul Utama Condominium,2009,1400,Sentul,Condominium,3,1,2,900,3,Kuala Lumpur,9,.
94171195,Putra Majestik,2008,1350,Jalan Ipoh,Condominium,3,1,2,1020,1,Kuala Lumpur,7,.
99763584,Pertiwi Indah,.,1600,Cheras,Condominium,3,1,2,1100,1,Kuala Lumpur,13,4
99763555,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018,1300,Bukit Jalil,Apartment,3,1,2,1200,3,Kuala Lumpur,7,2
96744445,Fortune Perdana Lakeside,2016,2500,Kepong,Service Residence,3,2,2,1292,1,Kuala Lumpur,8,5
99689315,Medan Putra Condominium,.,1500,Bandar Menjalara,Condominium,3,1,2,915,1,Kuala Lumpur,8,3
99763437,Bintang Fairlane Residences,2008,2000,Bukit Bintang,Service Residence,1,.,1,495,1,Kuala Lumpur,3,4
99763388,Seri Cendekia,.,1280,Cheras,Condominium,3,1,2,960,1,Kuala Lumpur,9,3
99763365,Bayu Tasik 2,1998,1300,Cheras,Condominium,3,1,2,1000,3,Kuala Lumpur,9,.
99762900,Residensi Alam Damai (PR1MA @ Alam Damai),.,1400,Cheras,Apartment,3,2,2,955,3,Kuala Lumpur,7,2
99762898,Ketumbar Heights,2010,1400,Cheras,Condominium,3,1,2,755,1,Kuala Lumpur,14,5
99762897,Angkasa Condominiums,2005,1700,Cheras,Condominium,3,1,2,920,1,Kuala Lumpur,9,5
99762821,Suasana Lumayan,2015,1500,Cheras,Condominium,4,1,2,1142,3,Kuala Lumpur,10,.
98761537,.,.,4000,KLCC,Condominium,4,2,3,1200,1,Kuala Lumpur,14,5
97255763,Taman Segar,.,780,Cheras,Flat,3,.,1,780,2,Kuala Lumpur,.,.
99762574,The Hipster @ Taman Desa,2022,2300,Taman Desa,Condominium,3,.,2,921,1,Kuala Lumpur,8,4
99762723,M City,2016,1800,KL City,Service Residence,1,1,1,900,1,Kuala Lumpur,11,4
99762690,One Maxim,2020,1400,Sentul,Service Residence,3,1,2,900,3,Kuala Lumpur,10,2
99762545,Putra Ria Apartment,.,1800,Bangsar,Apartment,3,1,1,650,2,Kuala Lumpur,4,1
99762443,Shoplot Apartment,.,900,Pandan Indah,Apartment,3,.,1,700,3,Kuala Lumpur,.,.
99762430,Platinum OUG Residence,2021,1550,Kuchai Lama,Condominium,3,1,2,1250,1,Kuala Lumpur,4,5
99762395,Platinum OUG,.,1000,Taman Desa,Apartment,3,1,2,1200,2,Kuala Lumpur,5,2
98578145,.,.,3000,Sentul,Condominium,3,2,3,956,1,Kuala Lumpur,.,.
98511622,Idaman Residence @ KLCC,2016,3000,KLCC,Condominium,2,1,3,1591,1,Kuala Lumpur,9,4
99762215,Taman Daya,.,700,Kepong,Flat,2,.,2,750,2,Kuala Lumpur,.,1
99762201,Arte Mont Kiara,.,1900,Mont Kiara,Service Residence,1,.,1,531,1,Kuala Lumpur,14,4
99762182,Teratai Mewah Apartment,.,950,Setapak,Apartment,3,.,2,653,3,Kuala Lumpur,3,2
99761971,KL Traders Square,.,1900,Setapak,Condominium,3,2,2,850,1,Kuala Lumpur,.,.
99761963,Royal Regent (Sri Putramas 3),2013,2200,Jalan Kuching,Condominium,3,1,2,1470,3,Kuala Lumpur,10,2
99762007,KL Traders Square,.,1399,Setapak,Condominium,4,1,2,940,3,Kuala Lumpur,.,.
99581764,Sri Suajaya Condominiums,1996,1300,Sentul,Condominium,3,1,2,970,2,Kuala Lumpur,11,3
99762162,Royal Regent (Sri Putramas 3),2013,1800,Jalan Kuching,Condominium,3,1,2,1015,3,Kuala Lumpur,10,3
99761956,KL Traders Square Residences,2019,1800,Gombak,Service Residence,4,1,2,942,3,Kuala Lumpur,14,3
99761866,Bennington Residences @ SkyArena,2019,2100,Setapak,Condominium,3,2,2,1100,3,Kuala Lumpur,.,.
99761859,Royal Regent (Sri Putramas 3),2013,1500,Jalan Kuching,Condominium,2,.,2,875,3,Kuala Lumpur,11,3
99529476,Flat Taman Bukit Anggerik,.,600,Cheras,Flat,2,.,1,600,2,Kuala Lumpur,2,1
99742898,Puncak Banyan,2007,1300,Cheras,Condominium,3,1,2,850,1,Kuala Lumpur,8,3
99689897,Residensi Rampai II,2021,1500,Setapak,Apartment,4,2,2,1000,3,Kuala Lumpur,11,2
99761663,Le Chateau,.,1300,Seputeh,Condominium,2,1,2,970,1,Kuala Lumpur,9,3
99761633,Residensi Rampai II,2021,1599,Setapak,Condominium,4,2,2,1000,3,Kuala Lumpur,9,.
98474971,.,.,1000,Kepong,Apartment,3,1,2,867,2,Kuala Lumpur,5,2
99603083,Aman Puri,.,800,Kepong,Apartment,3,1,2,907,2,Kuala Lumpur,6,1
99761309,Ascenda Residences @ SkyArena Setapak,2017,1550,Setapak,Condominium,3,2,2,1200,3,Kuala Lumpur,7,2
99761240,Apartment Sri Kayangan,.,950,Ampang,Apartment,3,1,2,800,2,Kuala Lumpur,2,1
99627232,Laman Damai,.,700,Kepong,Apartment,3,.,2,650,2,Kuala Lumpur,4,3
99435558,Kepong Sentral Condominium,2007,1100,Kepong,Condominium,3,1,2,932,2,Kuala Lumpur,9,3
99760991,Majestic Maxim,2021,900,Cheras,Service Residence,3,1,2,820,3,Kuala Lumpur,12,3
99760985,Prisma Cheras,.,1100,Cheras,Condominium,1,.,1,717,3,Kuala Lumpur,9,2
98550187,.,.,1500,Setapak,Condominium,3,2,2,1200,3,Kuala Lumpur,6,2
99761082,Suria Jelatek Residence,2010,2000,Ampang Hilir,Condominium,3,1,2,1100,1,Kuala Lumpur,9,4
99761057,Rica Residence Sentul,2021,1700,Sentul,Condominium,2,1,2,850,1,Kuala Lumpur,10,.
99761056,Suasana Lumayan,2015,1400,Cheras,Condominium,4,.,2,1142,3,Kuala Lumpur,5,.
99760653,Residensi Platinum Teratai,.,1399,Setapak,Condominium,3,1,2,928,3,Kuala Lumpur,.,.
99760609,Sky Meridien,.,1750,Sentul,Condominium,1,.,1,600,1,Kuala Lumpur,.,.
99760575,SkyMeridien Residences @ Sentul East,2022,2400,Sentul,Condominium,2,2,2,800,1,Kuala Lumpur,14,.
99476793,Sentul Utama Condominium,2009,1400,Sentul,Condominium,3,1,2,870,3,Kuala Lumpur,1,.
99687869,Sky Awani Residensi,.,1550,Sentul,Condominium,3,1,2,800,3,Kuala Lumpur,9,4
99760415,Suasana Bangsar,2011,3200,Bangsar,Condominium,3,1,2,1118,1,Kuala Lumpur,6,.
99760353,OHako,2019,1500,Puchong,Service Residence,3,1,2,1009,3,Kuala Lumpur,9,4
99760484,Bangsar Trade Centre,2014,1900,Bangsar,Condominium,1,1,1,567,1,Kuala Lumpur,10,3
99760325,Ascenda Residences @ SkyArena Setapak,2017,1550,Setapak,Condominium,3,2,2,1200,3,Kuala Lumpur,7,2
99760085,Anjung Hijau,.,1400,Bukit Jalil,Condominium,3,1,2,1000,1,Kuala Lumpur,7,.
99759998,Sri Rakyat Apartment,.,1100,Bukit Jalil,Apartment,3,1,1,668,3,Kuala Lumpur,5,3
99760012,Maxim Residences,2017,1400,Cheras,Service Residence,2,1,2,885,3,Kuala Lumpur,8,3
99759961,"Sky Awani Residensi, Sentul",2019,1400,Sentul,Condominium,3,1,2,800,3,Kuala Lumpur,11,2
99759805,Lavile,2021,3599,Cheras,Service Residence,3,.,2,900,1,Kuala Lumpur,14,5
98723676,Pangsapuri Mawar (Sentul),.,1300,Sentul,Condominium,3,1,2,1001,2,Kuala Lumpur,3,1
99759323,Aman Puri,.,800,Kepong,Apartment,3,1,2,908,3,Kuala Lumpur,5,.
99746305,Sri Suajaya Condominiums,1996,1400,Sentul,Condominium,3,2,2,1500,3,Kuala Lumpur,9,3
99759644,Prisma Cheras,.,1000,Cheras,Condominium,1,1,1,717,3,Kuala Lumpur,9,2
99418678,Shamelin Star,2016,1500,Cheras,Service Residence,2,.,2,720,2,Kuala Lumpur,9,1
99758972,Millerz Square @ Old Klang Road,2019,2500,Old Klang Road,Service Residence,2,2,2,871,1,Kuala Lumpur,.,.
99758690,Sentul Point Suite Apartment,2020,1800,Sentul,Apartment,3,1,2,853,1,Kuala Lumpur,10,3
99758893,Arte Mont Kiara,.,1850,Mont Kiara,Service Residence,2,1,1,494,1,Kuala Lumpur,8,.
99758819,Pinnacle PJ,2016,1750,Sri Petaling,Service Residence,3,.,3,855,3,Kuala Lumpur,8,4
99758200,Damansara Foresta,2016,4000,Sri Damansara,Condominium,4,3,5,3150,1,Kuala Lumpur,9,.
99758183,10 Stonor,.,3200,KL City,Service Residence,2,1,2,801,1,Kuala Lumpur,7,4
99758456,Secoya Residences,2019,4000,Pantai,Condominium,3,2,3,1360,1,Kuala Lumpur,10,3
99758095,Platinum Splendor Residensi Semarak,2020,2000,Keramat,Condominium,3,2,2,926,3,Kuala Lumpur,11,1
99758161,Danau Idaman,2000,1300,Taman Desa,Condominium,3,1,2,938,2,Kuala Lumpur,9,2
99758156,Bayu Andaman,.,1399,Sentul,Apartment,3,1,2,1001,3,Kuala Lumpur,9,2
99642182,M Centura,2021,1200,Sentul,Service Residence,2,1,1,646,1,Kuala Lumpur,14,5
99758384,Meadow Park shop apartment,.,1100,Old Klang Road,Apartment,3,.,2,1326,2,Kuala Lumpur,.,.
99398488,Sri Rakyat Apartment,.,1100,Bukit Jalil,Apartment,3,1,2,670,3,Kuala Lumpur,4,2
